text,label,source,dataset_type
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",negative,FinancialPhraseBank,gold_standard
The expanded company will continue to be called NewPage .,neutral,FinancialPhraseBank,gold_standard
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,neutral,FinancialPhraseBank,gold_standard
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral,FinancialPhraseBank,gold_standard
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",positive,FinancialPhraseBank,gold_standard
$PRGN A bottom right here?,neutral,FinancialPhraseBank,gold_standard
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,FinancialPhraseBank,gold_standard
$TSLA weakest in todays DT watchlist,negative,FinancialPhraseBank,gold_standard
"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",negative,FinancialPhraseBank,gold_standard
The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009 .,neutral,FinancialPhraseBank,gold_standard
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",neutral,FinancialPhraseBank,gold_standard
The customers will have an access to integrated propeller and gear packages from one source .,neutral,FinancialPhraseBank,gold_standard
"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .",neutral,FinancialPhraseBank,gold_standard
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,FinancialPhraseBank,gold_standard
The reductions will be implemented mainly in the course of the first half of 2009 .,neutral,FinancialPhraseBank,gold_standard
$UVXY Put the chum out there at key support then next level down - careful,negative,FinancialPhraseBank,gold_standard
Inha Works has invested in its product development and market research .,neutral,FinancialPhraseBank,gold_standard
"Tesco, Asda sales fall as march of the discounters continues: Kantar",negative,FinancialPhraseBank,gold_standard
The first quarter was as expected and was in line with analysts ' forecasts .,neutral,FinancialPhraseBank,gold_standard
"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral,FinancialPhraseBank,gold_standard
"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .",positive,FinancialPhraseBank,gold_standard
The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,neutral,FinancialPhraseBank,gold_standard
Mobile data transfer is expected to increase explosively in the LTE era .,neutral,FinancialPhraseBank,gold_standard
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,FinancialPhraseBank,gold_standard
$REN bottoming out again.. Good time to buy,positive,FinancialPhraseBank,gold_standard
"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",neutral,FinancialPhraseBank,gold_standard
55 workers in +àm+Ñl will be affected by the close-down .,neutral,FinancialPhraseBank,gold_standard
Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .,neutral,FinancialPhraseBank,gold_standard
Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .,neutral,FinancialPhraseBank,gold_standard
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,FinancialPhraseBank,gold_standard
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",positive,FinancialPhraseBank,gold_standard
This is the second successful effort for the financial investor this year .,positive,FinancialPhraseBank,gold_standard
"$RNN day traders flushed out, it should start going up slowly from now on .",positive,FinancialPhraseBank,gold_standard
"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",positive,FinancialPhraseBank,gold_standard
"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",positive,FinancialPhraseBank,gold_standard
Financial terms were n't disclosed .,neutral,FinancialPhraseBank,gold_standard
Finnish media group Talentum has issued a profit warning .,neutral,FinancialPhraseBank,gold_standard
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral,FinancialPhraseBank,gold_standard
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,positive,FinancialPhraseBank,gold_standard
The total investment of the project will be approximately EUR 36m .,neutral,FinancialPhraseBank,gold_standard
`` Demand for sports equipment was good in 2005 .,positive,FinancialPhraseBank,gold_standard
"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks .",neutral,FinancialPhraseBank,gold_standard
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,positive,FinancialPhraseBank,gold_standard
"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",neutral,FinancialPhraseBank,gold_standard
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",positive,FinancialPhraseBank,gold_standard
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,FinancialPhraseBank,gold_standard
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",positive,FinancialPhraseBank,gold_standard
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,FinancialPhraseBank,gold_standard
"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .",neutral,FinancialPhraseBank,gold_standard
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",neutral,FinancialPhraseBank,gold_standard
"`` We have tailored our solutions to meet Solel 's technical requirements , and the result is both cost-effective manufacturing and highest-quality reflectors . ''",positive,FinancialPhraseBank,gold_standard
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,FinancialPhraseBank,gold_standard
"Net sales in 2010 were about EUR 2.0 billion , of which international operations accounted for roughly a quarter .",neutral,FinancialPhraseBank,gold_standard
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",negative,FinancialPhraseBank,gold_standard
The desk will reach its full planned strength of ten persons in autumn 2007 .,neutral,FinancialPhraseBank,gold_standard
"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .",neutral,FinancialPhraseBank,gold_standard
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,neutral,FinancialPhraseBank,gold_standard
The first charging stations will be made available already in 2008 and a whole network is to be ready in 2010 .,neutral,FinancialPhraseBank,gold_standard
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral,FinancialPhraseBank,gold_standard
"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",neutral,FinancialPhraseBank,gold_standard
"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative,FinancialPhraseBank,gold_standard
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",neutral,FinancialPhraseBank,gold_standard
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,positive,FinancialPhraseBank,gold_standard
$WMT BULLISH with MACD CROSSOVER with RSI and STO going up - above 73.4$ MA50 res. could run http://stks.co/gGCq,positive,FinancialPhraseBank,gold_standard
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,FinancialPhraseBank,gold_standard
"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",positive,FinancialPhraseBank,gold_standard
"They can be used to control the speed of electric motors used by industry and municipal engineering , and in power generation using renewable energy .",neutral,FinancialPhraseBank,gold_standard
Meggitt share price tumbles as profit falls in 'challenging year',negative,FinancialPhraseBank,gold_standard
"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",positive,FinancialPhraseBank,gold_standard
